GRIDCODE,CVE ENTMUN,POB  RURAL EN CELL,POB  URB EN CELL,POB TOTAL RURAL EN MUN
28463,30063,92,,14688
28463,30063,2,,14688
28463,30063,105,,14688
28463,30063,87,,14688
28463,30063,10,,14688
28463,30063,100,,14688
28463,30063,202,,14688
28463,30063,28,,14688
28463,30063,151,,14688
28463,30063,228,,14688
28463,30063,74,,14688
28463,30063,10,,14688
28463,30063,59,,14688
28463,30063,10,,14688
28463,30063,5,,14688
28463,30063,24,,14688
28463,30154,5,,12814
28463,30154,410,,12814
28464,30035,244,,11081
28464,30035,1167,,11081
28464,30035,7,,11081
28464,30035,49,,11081
28464,30035,121,,11081
28464,30035,4,,11081
28464,30035,569,,11081
28464,30035,94,,11081
28464,30035,253,,11081
28464,30035,402,,11081
28464,30035,301,,11081
28464,30035,199,,11081
28464,30154,387,,12814
28464,30154,147,,12814
28464,30154,498,,12814
28464,30154,17,,12814
28464,30154,178,,12814
28464,30154,17,,12814
28465,30013,4,,27548
28465,30013,127,,27548
28465,30013,5,,27548
28465,30013,5,,27548
28465,30013,4,,27548
28465,30013,5,,27548
28465,30013,5,,27548
28465,30013,4,,27548
28465,30013,1925,,27548
28465,30013,4,,27548
28465,30060,5,,15286
28465,30060,1,,15286
28465,30060,5,,15286
28465,30060,5,,15286
28465,30060,3,,15286
28465,30060,10,,15286
28465,30150,627,,11211
28465,30150,112,,11211
28465,30154,1046,,12814
28465,30154,6,,12814
28465,30154,1,,12814
28465,30154,418,,12814
28466,30013,1,,27548
28466,30013,92,,27548
28466,30013,6,,27548
28466,30013,4,,27548
28466,30013,47,,27548
28466,30013,240,,27548
28466,30013,188,,27548
28466,30013,5,,27548
28466,30013,126,,27548
28466,30013,3,,27548
28466,30013,5,,27548
28466,30013,909,,27548
28466,30013,8,,27548
28466,30013,3,,27548
28466,30013,646,,27548
28466,30013,2,,27548
28466,30013,41,,27548
28466,30013,781,,27548
28466,30013,4,,27548
28466,30013,6,,27548
28466,30013,5,,27548
28466,30013,3,,27548
28466,30013,3,,27548
28466,30013,9,,27548
28466,30013,7,,27548
28466,30060,5,,15286
28466,30060,5,,15286
28466,30060,6,,15286
28466,30060,4,,15286
28466,30060,357,,15286
28466,30060,168,,15286
28466,30060,50,,15286
28466,30060,70,,15286
28466,30060,61,,15286
28466,30060,19,,15286
28466,30060,1,,15286
28466,30060,1,,15286
28466,30060,4,,15286
28466,30060,18,,15286
28466,30060,81,,15286
28466,30060,215,,15286
28466,30060,10,,15286
28466,30060,2061,,15286
28466,30060,126,,15286
28466,30060,2,,15286
28466,30060,9,,15286
28466,30060,2,,15286
28466,30060,1,,15286
28466,30060,114,,15286
28466,30060,2,,15286
28467,30013,14,,27548
28467,30013,26,,27548
28467,30013,39,,27548
28467,30013,6,,27548
28467,30013,231,,27548
28467,30013,5,,27548
28467,30013,12,,27548
28467,30013,71,,27548
28467,30060,1,,15286
28467,30060,3,,15286
28467,30060,2,,15286
28467,30060,5,,15286
28467,30060,3,,15286
28467,30060,7,,15286
28467,30060,639,,15286
28467,30060,2,,15286
28467,30060,3,,15286
28467,30060,28,,15286
28467,30060,252,,15286
28467,30060,11,,15286
28467,30151,107,,23588
28467,30151,64,,23588
28467,30151,6,,23588
28467,30151,118,,23588
28467,30151,28,,23588
28467,30151,254,,23588
28467,30151,15,,23588
28467,30151,122,,23588
28467,30151,10,,23588
28467,30151,33,,23588
28467,30151,84,,23588
28467,30151,13,,23588
28467,30151,242,,23588
28467,30151,2,,23588
28467,30151,177,,23588
28467,30151,154,,23588
28467,30151,6,,23588
28467,30151,63,,23588
28467,30151,28,,23588
28468,30151,8,,23588
28468,30151,4,,23588
28468,30151,7,,23588
28468,30151,180,,23588
28468,30151,4,,23588
28468,30151,140,,23588
28468,30151,192,,23588
28469,30151,7,,23588
28469,30151,830,,23588
28469,30151,27,,23588
28469,30151,661,,23588
28469,30151,6,,23588
28469,30151,4,,23588
28469,30151,6,,23588
28469,30151,2,,23588
28550,31011,1,,6831
28555,31044,4,,6571
28556,31038,466,,30731
28556,31063,2,,5008
28556,31063,4,,5008
28556,31101,21,,50993
28557,31101,3,,50993
28557,31101,1,,50993
28557,31101,5,,50993
28557,31101,2,,50993
28557,31101,7,,50993
28557,31101,4,,50993
28557,31101,5,,50993
28557,31101,1388,,50993
28557,31101,11,,50993
28557,31101,4,,50993
28557,31101,2,,50993
28557,31101,4,,50993
28557,31101,2,,50993
28557,31101,1,,50993
28557,31101,244,,50993
28557,31101,1,,50993
28557,31101,2,,50993
28557,31101,1175,,50993
28558,31050,1802,,830732
28558,31050,1,,830732
28558,31050,2,,830732
28558,31050,1,,830732
28558,31050,5,,830732
28558,31050,3,,830732
28558,31050,835,,830732
28558,31050,2,,830732
28558,31050,881,,830732
28558,31050,521,,830732
28558,31101,1,,50993
28558,31101,5,,50993
28558,31101,1,,50993
28558,31101,7,,50993
28558,31101,929,,50993
28558,31101,454,,50993
28559,31041,62,,78709
28559,31041,5,,78709
28559,31041,3,,78709
28559,31041,4,,78709
28559,31050,1,,830732
28559,31050,2,,830732
28559,31050,1241,,830732
28559,31050,17,,830732
28559,31050,9,,830732
28559,31050,1,,830732
28559,31050,6,,830732
28559,31050,2,,830732
28559,31050,2,,830732
28559,31050,5,,830732
28559,31050,724,,830732
28559,31050,156,,830732
28559,31050,2,,830732
28559,31050,3,,830732
28559,31050,2,,830732
28559,31050,5,,830732
28559,31050,1,,830732
28559,31050,126,,830732
28559,31050,8,,830732
28559,31050,3,,830732
28559,31050,2,,830732
28559,31050,2,,830732
28559,31050,7,,830732
28559,31050,3,,830732
28559,31050,2,,830732
28559,31050,8,,830732
28560,31002,2,,15337
28560,31002,2,,15337
28560,31002,914,,15337
28560,31002,5,,15337
28560,31041,4,,78709
28560,31041,10,,78709
28560,31041,2,,78709
28560,31041,1,,78709
28560,31041,2,,78709
28560,31041,724,,78709
28560,31041,14,,78709
28560,31041,7,,78709
28560,31041,4,,78709
28560,31041,2,,78709
28560,31041,1,,78709
28560,31041,2,,78709
28560,31041,566,,78709
28560,31041,3,,78709
28560,31041,2,,78709
28560,31041,1,,78709
28560,31090,1,,6833
28560,31090,2,,6833
28560,31090,965,,6833
28560,31090,1,,6833
28560,31090,8,,6833
28560,31090,1,,6833
28560,31095,1,,5388
28560,31095,507,,5388
28561,31002,9,,15337
28561,31002,758,,15337
28561,31002,2,,15337
28561,31002,11,,15337
28561,31002,1660,,15337
28561,31067,1,,9276
28561,31067,4,,9276
28561,31067,231,,9276
28561,31067,40,,9276
28561,31067,1,,9276
28561,31093,1,,17176
28561,31095,2,,5388
28562,31067,1,,9276
28562,31067,4,,9276
28562,31067,617,,9276
28562,31074,1,,3609
28562,31093,1,,17176
28563,31035,5,,5697
28563,31035,4,,5697
28563,31074,1,,3609
28563,31074,1,,3609
28563,31074,110,,3609
28563,31074,3,,3609
28564,31035,4,,5697
28564,31035,1,,5697
28564,31103,3,,3236
28564,31103,1,,3236
28565,31035,990,,5697
28565,31103,3,,3236
28566,31040,1440,,25980
28566,31040,2,,25980
28566,31040,600,,25980
28566,31071,5,,1689
28566,31071,2,,1689
28567,31071,4,,1689
28567,31071,103,,1689
28567,31071,17,,1689
28567,31071,4,,1689
28567,31071,2,,1689
28568,31071,246,,1689
28568,31097,8,,3464
28568,31097,289,,3464
28568,31097,1,,3464
28568,31097,93,,3464
28569,31097,16,,3464
28571,31030,1,,3540
28574,31099,593,,3782
28575,31085,1,,14801
28575,31085,7,,14801
28575,31085,3,,14801
28575,31085,2,,14801
28575,31085,3,,14801
28575,31085,1,,14801
28575,31102,27,,74217
28575,31102,4,,74217
28575,31102,11,,74217
28575,31102,11,,74217
28575,31102,13,,74217
28575,31102,38,,74217
28575,31102,2,,74217
28575,31102,1,,74217
28575,31102,16,,74217
28575,31102,8,,74217
28575,31102,5,,74217
28575,31102,7,,74217
28575,31102,11,,74217
28575,31102,1,,74217
28575,31102,6,,74217
28575,31102,13,,74217
28575,31102,5,,74217
28575,31102,21,,74217
28575,31102,130,,74217
28576,31085,3,,14801
28576,31085,5,,14801
28576,31085,4,,14801
28576,31085,3,,14801
28576,31085,4,,14801
28576,31085,6,,14801
28576,31085,4,,14801
28576,31085,303,,14801
28576,31085,78,,14801
28576,31085,11,,14801
28576,31085,3,,14801
28576,31085,1,,14801
28576,31085,10,,14801
28576,31102,18,,74217
28576,31102,16,,74217
28576,31102,2,,74217
28576,31102,6,,74217
28576,31102,8,,74217
28576,31102,51,,74217
28576,31102,6,,74217
28576,31102,33,,74217
28576,31102,15,,74217
28576,31102,1,,74217
28576,31102,65,,74217
28576,31102,9,,74217
28576,31102,958,,74217
28576,31102,14,,74217
28576,31102,6,,74217
28576,31102,6,,74217
28577,31019,1,,33490
28577,31019,890,,33490
28577,31019,5,,33490
28577,31102,3,,74217
28577,31102,25,,74217
28577,31102,2,,74217
28577,31102,5,,74217
28577,31102,23,,74217
28577,31102,4,,74217
28577,31102,1,,74217
28577,31102,24,,74217
28577,31102,40,,74217
28577,31102,8,,74217
28577,31102,8,,74217
28577,31102,25,,74217
28577,31102,12,,74217
28577,31102,2,,74217
28578,31019,23,,33490
28578,31019,3,,33490
28578,31019,4,,33490
28578,31019,2,,33490
28578,31019,1,,33490
28578,31019,547,,33490
28578,31019,39,,33490
28578,31019,6,,33490
28578,31019,13,,33490
28578,31102,49,,74217
28579,31019,2019,,33490
28579,31019,21,,33490
28579,31019,201,,33490
28579,31019,134,,33490
28579,31019,4,,33490
28579,31019,12,,33490
28579,31019,15,,33490
28579,31019,2,,33490
28579,31019,11,,33490
28579,31019,46,,33490
28579,31019,23,,33490
28579,31019,6,,33490
28579,31019,11,,33490
28580,31019,14,,33490
28580,31019,7,,33490
28580,31019,2,,33490
28580,31019,5,,33490
28580,31019,174,,33490
28581,23007,3,,25333
28582,23007,386,,25333
28582,23007,4,,25333
28582,23007,19,,25333
28582,23007,49,,25333
28582,23007,225,,25333
28584,23007,81,,25333
28585,23007,14,,25333
28586,23008,5,,159310
28586,23008,4,,159310
28586,23008,40,,159310
28587,23008,5,,159310
28587,23008,1,,159310
28587,23008,3,,159310
28587,23008,314,,159310
28587,23008,2,,159310
28587,23008,3,,159310
28587,23008,2,,159310
28587,23008,9,,159310
28587,23008,2,,159310
28587,23008,2,,159310
28587,23008,8,,159310
28587,23008,6,,159310
28587,23008,3,,159310
28587,23008,6,,159310
28587,23008,1,,159310
28587,23008,4,,159310
28587,23008,10,,159310
28587,23008,5,,159310
28587,23008,7,,159310
28587,23008,3,,159310
28587,23008,3,,159310
28587,23008,2,,159310
28587,23008,1,,159310
28587,23008,2,,159310
28587,23008,1,,159310
28587,23008,6,,159310
28587,23008,2,,159310
28587,23008,5,,159310
28588,23008,5,,159310
28588,23008,3,,159310
28588,23008,3,,159310
28588,23008,2,,159310
28588,23008,1,,159310
28588,23008,1,,159310
28588,23008,1,,159310
28588,23008,3,,159310
28588,23008,4,,159310
28588,23008,7,,159310
28588,23008,4,,159310
28589,23008,75,,159310
28589,23008,3,,159310
28589,23008,20,,159310
28589,23008,2,,159310
28733,18012,1184,,43120
28733,18012,6,,43120
28733,18012,7,,43120
28733,18012,1,,43120
28733,18012,1,,43120
28733,18012,4,,43120
28733,18012,2,,43120
28733,18012,6,,43120
28733,18012,1564,,43120
28733,18012,3,,43120
28733,18012,2,,43120
28733,18012,2,,43120
28733,18012,1,,43120
28733,18012,10,,43120
28733,18012,402,,43120
28733,18012,8,,43120
28733,18012,8,,43120
28733,18012,145,,43120
28733,18012,3,,43120
28733,18012,1404,,43120
28733,18012,1113,,43120
28734,18008,277,,49102
28734,18008,1,,49102
28734,18012,335,,43120
28734,18012,8,,43120
28734,18012,2,,43120
28735,18008,8,,49102
28735,18008,683,,49102
28735,18008,4,,49102
28736,18008,2,,49102
28736,18008,4,,49102
28736,18008,2,,49102
28736,18008,16,,49102
28736,18008,3,,49102
28736,18008,65,,49102
28736,18008,1,,49102
28736,18017,2,,380249
28736,18017,4,,380249
28737,18008,5,,49102
28737,18017,2,,380249
28737,18017,1,,380249
28737,18017,41,,380249
28737,18017,9,,380249
28737,18017,1,,380249
28737,18017,5,,380249
28737,18017,2,,380249
28737,18017,4,,380249
28737,18017,5,,380249
28737,18017,3,,380249
28737,18017,5,,380249
28737,18017,1089,,380249
28737,18017,5,,380249
28737,18017,10,,380249
28737,18017,13,,380249
28737,18017,8,,380249
28737,18017,2,,380249
28737,18017,819,,380249
28737,18017,3,,380249
28737,18017,3,,380249
28737,18017,5,,380249
28737,18017,6,,380249
28737,18017,3,,380249
28737,18017,2,,380249
28737,18017,5,,380249
28737,18017,12,,380249
28737,18017,4,,380249
28737,18017,1,,380249
28737,18017,26,,380249
28737,18017,1,,380249
28737,18017,2358,,380249
28737,18017,36,,380249
28737,18017,4,,380249
28737,18017,1,,380249
28737,18017,1174,,380249
28738,18017,2,,380249
28738,18017,1187,,380249
28739,18014,799,,22412
28739,18014,478,,22412
28739,18014,3,,22412
28739,18014,457,,22412
28740,18014,1544,,22412
28740,18014,6,,22412
28740,18014,4,,22412
28740,18014,14,,22412
28740,18014,230,,22412
28740,18014,3,,22412
28740,18014,3,,22412
28740,18014,1,,22412
28741,18014,13,,22412
28742,18019,5,,13600
28742,18019,4,,13600
28742,18019,180,,13600
28742,18019,8,,13600
28742,18019,4,,13600
28742,18019,2,,13600
28742,18019,3,,13600
28742,18019,5,,13600
28742,18019,7,,13600
28742,18019,13,,13600
28742,18019,3,,13600
28742,18019,7,,13600
28743,18019,8,,13600
28744,18019,3,,13600
28744,18019,208,,13600
28744,18019,5,,13600
28744,18019,6,,13600
28744,18019,4,,13600
28745,18019,162,,13600
28745,18019,177,,13600
28745,18019,1,,13600
28745,18019,2,,13600
28746,18019,1,,13600
28746,18019,5,,13600
28746,18019,6,,13600
28746,18019,19,,13600
28746,18019,7,,13600
28746,18019,7,,13600
28746,18019,117,,13600
28746,18019,11,,13600
28746,18019,3,,13600
28746,18019,3,,13600
28747,18019,4,,13600
28747,18019,3,,13600
28747,18019,56,,13600
28747,18019,10,,13600
28747,18019,4,,13600
28747,18019,4,,13600
28747,18019,1,,13600
28747,18019,21,,13600
28747,18019,1,,13600
28747,18019,3,,13600
28747,18019,2,,13600
28747,18019,8,,13600
28747,18019,15,,13600
28747,18019,4,,13600
28747,18019,8,,13600
28747,18019,5,,13600
28747,18019,5,,13600
28748,14076,3,,3405
28748,18019,1,,13600
28748,18019,2,,13600
28748,18019,1,,13600
28748,18019,2,,13600
28748,18019,24,,13600
28748,18019,6,,13600
28748,18019,3,,13600
28748,18019,5,,13600
28748,18019,8,,13600
28748,18019,66,,13600
28749,14076,17,,3405
28749,14076,11,,3405
28749,14076,1,,3405
28749,14076,3,,3405
28749,14076,11,,3405
28749,18019,37,,13600
28749,18019,2,,13600
28749,18019,3,,13600
28749,18019,142,,13600
28749,18019,84,,13600
28750,32004,4,,4372
28750,32004,19,,4372
28751,32004,3,,4372
28751,32004,4,,4372
28751,32004,56,,4372
28751,32004,464,,4372
28751,32004,12,,4372
28751,32004,21,,4372
28751,32004,228,,4372
28752,32004,40,,4372
28752,32004,154,,4372
28752,32004,21,,4372
28752,32004,46,,4372
28752,32004,19,,4372
28753,32047,5,,5506
28753,32047,1,,5506
28753,32047,1,,5506
28753,32058,7,,2821
28753,32058,139,,2821
28754,32045,42,,8215
28754,32047,126,,5506
28754,32047,1,,5506
28754,32047,2,,5506
28754,32047,2,,5506
28754,32047,13,,5506
28754,32047,1,,5506
28754,32058,95,,2821
28754,32058,7,,2821
28754,32058,5,,2821
28754,32058,75,,2821
28754,32058,3,,2821
28755,32045,4,,8215
28755,32058,78,,2821
28755,32058,114,,2821
28755,32058,24,,2821
28755,32058,2,,2821
28756,32001,6,,6314
28756,32001,1,,6314
28756,32001,2,,6314
28756,32001,14,,6314
28756,32001,2,,6314
28756,32001,5,,6314
28757,32001,35,,6314
28757,32001,182,,6314
28757,32001,24,,6314
28757,32001,2,,6314
28757,32001,27,,6314
28757,32001,11,,6314
28757,32001,649,,6314
28757,32001,4,,6314
28757,32001,3,,6314
28757,32001,6,,6314
28757,32001,9,,6314
28757,32001,14,,6314
28757,32001,4,,6314
28757,32001,691,,6314
28757,32001,806,,6314
28757,32001,275,,6314
28757,32001,48,,6314
28757,32001,37,,6314
28757,32001,53,,6314
28758,32001,57,,6314
28758,32001,6,,6314
28758,32001,7,,6314
28758,32001,2,,6314
28758,32001,14,,6314
28758,32001,57,,6314
28758,32001,58,,6314
28758,32001,4,,6314
28758,32001,27,,6314
28758,32001,84,,6314
28758,32001,33,,6314
28758,32001,3,,6314
28758,32001,11,,6314
28758,32019,29,,23557
28758,32019,25,,23557
28758,32019,99,,23557
28759,32019,3,,23557
28759,32034,28,,27932
28759,32034,34,,27932
28759,32034,11,,27932
28759,32034,116,,27932
28759,32034,9,,27932
28759,32034,53,,27932
28759,32034,102,,27932
28759,32034,10,,27932
28759,32034,47,,27932
28759,32034,5,,27932
28759,32034,3,,27932
28759,32034,126,,27932
28759,32034,16,,27932
28759,32034,10,,27932
28759,32034,3,,27932
28759,32034,35,,27932
28759,32034,13,,27932
28759,32034,1,,27932
28759,32034,85,,27932
28759,32034,12,,27932
28760,32034,57,,27932
28760,32034,84,,27932
28760,32034,36,,27932
28760,32034,41,,27932
28760,32034,32,,27932
28760,32034,11,,27932
28760,32034,58,,27932
28760,32034,5,,27932
28760,32034,49,,27932
28760,32034,21,,27932
28760,32034,7,,27932
28760,32034,2,,27932
28760,32034,16,,27932
28760,32034,102,,27932
28760,32034,46,,27932
28761,32002,64,,5005
28761,32002,50,,5005
28761,32002,57,,5005
28761,32002,9,,5005
28761,32002,1,,5005
28761,32002,89,,5005
28761,32002,15,,5005
28761,32002,103,,5005
28761,32002,19,,5005
28761,32002,4,,5005
28761,32002,61,,5005
28761,32034,10,,27932
28761,32034,7,,27932
28761,32034,228,,27932
28762,14091,4,,40105
28762,14091,25,,40105
28762,14091,9,,40105
28762,14091,7,,40105
28762,14091,1,,40105
28762,14091,50,,40105
28762,32002,112,,5005
28762,32002,64,,5005
28762,32002,232,,5005
28762,32002,117,,5005
28762,32002,6,,5005
28762,32002,20,,5005
28762,32002,1901,,5005
28762,32002,124,,5005
28762,32002,121,,5005
28763,14091,52,,40105
28763,14091,32,,40105
28763,14091,2,,40105
28763,14091,2,,40105
28763,14091,132,,40105
28763,14091,4,,40105
28763,14091,18,,40105
28763,14091,7,,40105
28763,14091,140,,40105
28763,14091,33,,40105
28763,14091,12,,40105
28763,14091,7,,40105
28763,14091,6,,40105
28763,14091,4,,40105
28763,14091,6,,40105
28763,14091,18,,40105
28763,14091,7,,40105
28763,14091,41,,40105
28763,14091,2,,40105
28763,14091,1,,40105
28763,14091,1,,40105
28763,14091,264,,40105
28763,14091,7,,40105
28763,14091,12,,40105
28763,14091,197,,40105
28763,14091,43,,40105
28763,14091,34,,40105
28764,14091,54,,40105
