 GRID, CVE_ENT_MUN, frac, suma
    8005, 20015,  6.4640970E+00,  6.2575874E+03
    8006, 20015,  4.2542264E-01,  6.2575874E+03
    8009, 20449,  3.3926255E-01,  1.8986332E+04
    8010, 20449,  5.3689378E-01,  1.8986332E+04
    8013, 20064,  4.4634324E-01,  7.6908148E+04
    8014, 20064,  4.0366268E-01,  7.6908148E+04
    8015, 20204,  2.7427211E-01,  3.6795516E+04
    8018, 20440,  1.0513961E+00,  8.4321973E+03
    8019, 20440,  2.5054433E+00,  8.4321973E+03
    8020, 20418,  1.8335138E-01,  1.6329142E+05
    8021, 20418,  3.1399034E-02,  1.6329142E+05
    8023, 20053,  1.1248057E+00,  7.9145093E+03
    8024, 20005,  2.1629488E-01,  1.7735370E+05
    8025, 20005,  2.7450293E-01,  1.7735370E+05
    8026, 20005,  1.5253279E-01,  1.7735370E+05
    8027, 20557,  5.6062762E-02,  3.3085895E+04
    8028, 20557,  7.8214306E-01,  3.3085895E+04
    8029, 20066,  6.2709369E-02,  7.4516461E+04
    8030, 20066,  1.0798784E-01,  7.4516461E+04
    8031, 20066,  1.3546729E-01,  7.4516461E+04
    8032, 20525,  4.3824947E-01,  7.0445750E+04
    8033, 20525,  2.6434714E-01,  7.0445750E+04
    8034, 20525,  2.5747412E-01,  7.0445750E+04
    8036, 20525,  5.3500545E-01,  7.0445750E+04
    8037,  7017,  1.5145211E-01,  2.2581692E+05
    8038,  7017,  4.5500822E-02,  2.2581692E+05
    8039,  7017,  4.8460193E-02,  2.2581692E+05
    8040,  7046,  1.0789014E-01,  1.9188120E+05
    8041,  7046,  7.4517138E-02,  1.9188120E+05
    8043,  7108,  2.2204557E-02,  3.2095984E+05
    8044,  7108,  1.1344450E-01,  3.2095984E+05
    8045,  7108,  1.1523240E-02,  3.2095984E+05
    8046,  7108,  6.4767696E-02,  3.2095984E+05
    8047,  7108,  6.7890897E-02,  3.2095984E+05
    8048,  7108,  3.9796658E-02,  3.2095984E+05
    8049,  7107,  3.2359647E-04,  3.3095147E+05
    8050,  7107,  6.2495779E-02,  3.3095147E+05
    8052,  7106,  1.0131531E-01,  1.9865536E+05
    8053,  7106,  1.9695961E-01,  1.9865536E+05
    8054,  7058,  1.2118561E+00,  2.1297359E+04
    8055,  7106,  1.2685600E-01,  1.9865536E+05
    8056,  7075,  7.1918175E-02,  6.7433609E+04
    8057,  7075,  5.7185853E-01,  6.7433609E+04
    8058,  7019,  2.6466725E-02,  2.3538919E+05
    8059,  7019,  7.6204963E-02,  2.3538919E+05
    8060,  7019,  5.6585103E-02,  2.3538919E+05
    8061,  7052,  8.7481268E-02,  1.8596906E+05
    8062,  7052,  6.1802570E-02,  1.8596906E+05
    8063,  7052,  5.1680565E-02,  1.8596906E+05
    8064,  7052,  6.6635208E-03,  1.8596906E+05
    8322, 12001,  4.8997294E-02,  6.7245469E+05
    8323, 12001,  2.0210851E-02,  6.7245469E+05
    8324, 12053,  1.8311937E-01,  1.9896052E+05
    8325, 12053,  9.5653467E-02,  1.9896052E+05
    8326, 12053,  5.6235738E-02,  1.9896052E+05
    8327, 12053,  7.3243253E-02,  1.9896052E+05
    8328, 12053,  1.1530272E-01,  1.9896052E+05
    8329, 12030,  6.0937780E-01,  4.9800059E+04
    8330, 12030,  4.7156751E-01,  4.9800059E+04
    8331, 12025,  3.4908539E-01,  4.9243598E+04
    8334, 12077,  6.3013899E-01,  4.0041859E+04
    8335, 12013,  8.9124613E-02,  5.2321301E+04
    8336, 12013,  2.6615807E-01,  5.2321301E+04
    8337, 12036,  4.0543467E-01,  1.2475412E+04
    8338, 12046,  1.8244769E-01,  1.2606666E+05
    8339, 12062,  2.6875928E-01,  6.4535758E+04
    8340, 12062,  4.0820099E-02,  6.4535758E+04
    8341, 12071,  4.0319957E-02,  5.5364121E+04
    8342, 20300,  2.5825968E-01,  2.8475525E+04
    8343, 20300,  6.0376513E-01,  2.8475525E+04
    8347, 20377,  2.4781938E-01,  7.0709188E+04
    8348, 20377,  1.9644136E-02,  7.0709188E+04
    8350, 20491,  1.3615802E-01,  5.9143117E+04
    8351, 20491,  4.9814278E-01,  5.9143117E+04
    8352, 20491,  6.3889849E-01,  5.9143117E+04
    8353, 20570,  1.2158849E-01,  9.1523117E+04
    8354, 20535,  3.4111828E-01,  2.7010000E+04
    8355, 20535,  1.0560765E+00,  2.7010000E+04
    8356, 20398,  2.8995901E-01,  2.6641879E+04
    8357, 20398,  6.1264080E-01,  2.6641879E+04
    8358, 20049,  4.6370955E+00,  5.6203857E+03
    8360, 20328,  2.7411211E+00,  8.9844814E+03
    8363, 20333,  3.1706077E-01,  1.1216020E+05
    8364, 20333,  1.8264620E-01,  1.1216020E+05
    8365, 20333,  1.8261285E-01,  1.1216020E+05
    8366, 20064,  3.8418594E-01,  7.6908148E+04
    8367, 20064,  3.1547165E-01,  7.6908148E+04
    8368, 20357,  3.3353072E-01,  1.3365864E+04
    8371, 20440,  5.0468737E-01,  8.4321973E+03
    8372, 20470,  1.3750173E-01,  7.0806125E+04
    8373, 20470,  2.4845807E-01,  7.0806125E+04
    8375, 20472,  8.7228239E-02,  3.6465633E+04
    8376, 20472,  7.1359193E-01,  3.6465633E+04
    8377, 20014,  4.8825374E-01,  2.8800277E+04
    8378, 20005,  1.1629387E-02,  1.7735370E+05
    8379, 20043,  1.9349977E-01,  2.4601397E+05
    8380, 20043,  1.5881181E-01,  2.4601397E+05
    8381, 20265,  3.6565897E-01,  1.1105770E+05
    8382, 20505,  6.0096788E-01,  3.0648088E+04
    8383, 20066,  3.2767478E-01,  7.4516461E+04
    8384, 20066,  1.2949103E-01,  7.4516461E+04
    8388, 20265,  1.7699957E-01,  1.1105770E+05
    8389, 20265,  1.7744910E-02,  1.1105770E+05
    8391,  7017,  7.0042036E-02,  2.2581692E+05
    8392,  7017,  1.7898136E-01,  2.2581692E+05
    8393,  7046,  2.2805918E-02,  1.9188120E+05
    8394,  7046,  1.1342590E-01,  1.9188120E+05
    8395,  7046,  8.6060923E-04,  1.9188120E+05
    8396,  7046,  4.6321064E-02,  1.9188120E+05
    8397,  7061,  1.1242970E-01,  2.5948648E+05
    8401,  7086,  3.9875838E-01,  5.7354691E+04
    8403,  7027,  1.3439694E-01,  1.8026644E+05
    8404,  7002,  2.2532496E-01,  1.0404923E+05
    8405,  7002,  3.5019495E-02,  1.0404923E+05
    8406,  7106,  1.1388563E-01,  1.9865536E+05
    8407,  7058,  7.6727206E-01,  2.1297359E+04
    8409,  7106,  1.1870296E-01,  1.9865536E+05
    8410,  7075,  2.4518622E-02,  6.7433609E+04
    8411,  7019,  9.0857416E-02,  2.3538919E+05
    8413,  7052,  1.2311662E-02,  1.8596906E+05
    8414,  7052,  1.0822330E-01,  1.8596906E+05
    8416,  7052,  2.5920279E-02,  1.8596906E+05
    8673, 12001,  1.7950529E-02,  6.7245469E+05
    8674, 12001,  6.6222414E-02,  6.7245469E+05
    8675, 12001,  9.8839648E-02,  6.7245469E+05
    8676, 12001,  3.2836534E-02,  6.7245469E+05
    8678, 12053,  8.8773193E-03,  1.9896052E+05
    8679, 12053,  1.0548306E-01,  1.9896052E+05
    8680, 12053,  5.7728697E-02,  1.9896052E+05
    8681, 12053,  1.6572867E-02,  1.9896052E+05
    8682, 12030,  1.5953423E-01,  4.9800059E+04
    8683, 12030,  3.4754249E-01,  4.9800059E+04
    8684, 12025,  2.0276898E-01,  4.9243598E+04
    8685, 12052,  4.7158584E-02,  9.2482273E+04
    8687, 12052,  3.2813427E-01,  9.2482273E+04
    8688, 12052,  4.2137694E-02,  9.2482273E+04
    8689, 12013,  2.3354271E-02,  5.2321301E+04
    8692, 12062,  3.3521962E-01,  6.4535758E+04
    8693, 12071,  6.6655588E-01,  5.5364121E+04
    8694, 12071,  4.4849813E-01,  5.5364121E+04
    8695, 20447,  1.2726808E-01,  9.0549320E+04
    8696, 20447,  3.0598235E-01,  9.0549320E+04
    8697, 20447,  2.1361844E-01,  9.0549320E+04
    8698, 20073,  2.2792690E-02,  1.7252370E+05
    8700, 20377,  3.0460691E-01,  7.0709188E+04
    8702, 20500,  1.2717147E-03,  5.7670855E+04
    8705, 20491,  2.3022401E-01,  5.9143117E+04
    8706, 20570,  1.8576634E-01,  9.1523117E+04
    8707, 20570,  5.0405443E-01,  9.1523117E+04
    8709, 20378,  1.4185228E+00,  1.6223533E+04
    8710, 20387,  1.8425188E+00,  1.2139475E+04
    8711, 20132,  2.6827493E+00,  1.2880687E+04
    8712, 20368,  4.4396272E+00,  8.4330771E+03
    8713, 20284,  1.2605364E+00,  2.2519961E+04
    8714, 20112,  1.1493030E+00,  1.9141445E+04
    8715, 20131,  1.0765878E-01,  4.5085215E+04
    8716, 20333,  1.9692524E-01,  1.1216020E+05
    8717, 20551,  5.1702619E-01,  6.7444367E+04
    8718, 20333,  3.1018313E-02,  1.1216020E+05
    8725, 20470,  3.7989298E-01,  7.0806125E+04
    8727, 20412,  3.3118686E-01,  6.2421621E+04
    8728, 20472,  5.2904379E-01,  3.6465633E+04
    8732, 20005,  1.4627989E-01,  1.7735370E+05
    8733, 20005,  3.5527851E-02,  1.7735370E+05
    8734, 20265,  2.1709131E-01,  1.1105770E+05
    8741, 20265,  1.8435177E-01,  1.1105770E+05
    8745,  7017,  1.6570818E-02,  2.2581692E+05
    8746,  7017,  1.5558526E-01,  2.2581692E+05
    8748,  7046,  4.4574171E-02,  1.9188120E+05
    8749,  7046,  3.3915568E-02,  1.9188120E+05
    8750,  7061,  7.9580233E-02,  2.5948648E+05
    8754,  7086,  2.3265730E-01,  5.7354691E+04
    8755,  7086,  6.4074880E-01,  5.7354691E+04
    8756,  7027,  1.4584415E-01,  1.8026644E+05
    8757,  7002,  2.6028976E-01,  1.0404923E+05
    8758,  7028,  1.6622158E+00,  1.6422713E+04
    8759,  7028,  1.7509744E-01,  1.6422713E+04
    8761,  7094,  3.7448186E-01,  3.5553773E+04
    8762,  7007,  7.6028383E-01,  3.9089520E+04
    8763,  7007,  4.9450421E-01,  3.9089520E+04
    8764,  7019,  2.3086216E-02,  2.3538919E+05
    8766,  7052,  1.0457180E-01,  1.8596906E+05
    8767,  7052,  8.7932749E-03,  1.8596906E+05
    9024, 12021,  5.0574027E-02,  2.6122675E+05
    9025, 12001,  3.1604331E-02,  6.7245469E+05
    9026, 12021,  9.7334377E-02,  2.6122675E+05
    9027, 12001,  7.8645498E-02,  6.7245469E+05
    9028, 12001,  8.3022863E-02,  6.7245469E+05
    9032, 12053,  1.1054959E-01,  1.9896052E+05
    9036, 12012,  1.4859460E-01,  1.3637212E+05
    9037, 12012,  6.2327400E-02,  1.3637212E+05
    9040, 12052,  3.0444446E-01,  9.2482273E+04
    9045, 12062,  3.2939467E-01,  6.4535758E+04
    9049, 20447,  2.3423322E-01,  9.0549320E+04
    9050, 20073,  1.6582258E-01,  1.7252370E+05
    9051, 20392,  1.5971085E+00,  1.5399743E+04
    9053, 20377,  3.7065798E-01,  7.0709188E+04
    9054, 20510,  2.1631308E+00,  8.3783203E+03
    9055, 20444,  8.6730099E+00,  3.0048452E+03
    9057, 20137,  1.9088652E+00,  5.3179526E+03
    9058, 20566,  1.8318189E+00,  2.0033730E+04
    9059, 20570,  3.8242429E-01,  9.1523117E+04
    9060, 20570,  1.6430917E-01,  9.1523117E+04
    9062, 20123,  1.1580734E+00,  1.3473569E+04
    9063, 20570,  4.4480518E-01,  9.1523117E+04
    9064, 20243,  4.3800368E+00,  8.6149473E+03
    9065, 20068,  6.7139536E-01,  4.1628715E+04
    9067, 20475,  3.7450328E-01,  4.6836719E+04
    9068, 20131,  8.3451468E-01,  4.5085215E+04
    9069, 20131,  2.5798959E-01,  4.5085215E+04
    9070, 20226,  7.5417928E-02,  8.0263133E+04
    9078, 20470,  2.3922798E-01,  7.0806125E+04
    9079, 20470,  2.9853863E-01,  7.0806125E+04
    9080, 20036,  1.1682590E+00,  3.1853764E+04
    9083, 20010,  3.0830881E-01,  8.4603367E+04
    9084, 20010,  3.7459686E-01,  8.4603367E+04
    9085, 20005,  3.4176353E-02,  1.7735370E+05
    9086, 20005,  1.2238932E-01,  1.7735370E+05
    9087, 20005,  4.0136322E-02,  1.7735370E+05
    9094, 20407,  2.4781029E-01,  5.5021766E+04
    9095, 20407,  3.6988199E-01,  5.5021766E+04
    9096, 20265,  1.5687932E-01,  1.1105770E+05
    9099,  7017,  7.7878520E-02,  2.2581692E+05
    9100,  7046,  1.3585943E-01,  1.9188120E+05
    9101,  7046,  1.1142430E-01,  1.9188120E+05
    9102,  7061,  7.2602503E-02,  2.5948648E+05
    9103,  7061,  7.7737689E-02,  2.5948648E+05
    9104,  7061,  1.9262183E-02,  2.5948648E+05
    9105,  7061,  3.7678674E-02,  2.5948648E+05
    9106,  7101,  1.0197825E-01,  1.7242298E+05
    9107,  7086,  5.1968551E-01,  5.7354691E+04
    9108,  7027,  1.8009502E-01,  1.8026644E+05
    9109,  7002,  2.3998001E-01,  1.0404923E+05
    9110,  7002,  2.3242893E-02,  1.0404923E+05
    9113,  7078,  3.1164415E-02,  1.1527241E+05
    9114,  7094,  6.3879681E-01,  3.5553773E+04
    9115,  7078,  7.3958352E-02,  1.1527241E+05
    9116,  7024,  1.3796120E+00,  7.3341875E+03
    9117,  7038,  6.3655307E-03,  5.6869578E+04
    9119,  7052,  1.2813960E-01,  1.8596906E+05
    9136,  7114,  2.3331606E-01,  1.7069803E+04
    9375, 12021,  3.3552751E-02,  2.6122675E+05
    9376, 12021,  7.2938479E-02,  2.6122675E+05
    9377, 12021,  1.6697705E-01,  2.6122675E+05
    9378, 12021,  1.3685958E-01,  2.6122675E+05
    9379, 12021,  7.9339974E-02,  2.6122675E+05
    9380, 12001,  4.4750787E-02,  6.7245469E+05
    9381, 12001,  8.7988600E-02,  6.7245469E+05
    9382, 12001,  8.0242775E-02,  6.7245469E+05
    9384, 12053,  4.9463525E-02,  1.9896052E+05
    9385, 12053,  1.8416542E-01,  1.9896052E+05
    9386, 12056,  3.4495252E-01,  5.8115184E+04
    9387, 12056,  3.4171301E-01,  5.8115184E+04
    9388, 12012,  1.4359307E-01,  1.3637212E+05
    9389, 12012,  2.3249261E-01,  1.3637212E+05
    9390, 12012,  2.4897373E-01,  1.3637212E+05
    9391, 12076,  3.1245622E-01,  3.3519969E+04
    9393, 12041,  1.1625582E-01,  1.1753443E+05
    9398, 12062,  5.9594948E-02,  6.4535758E+04
    9399, 12062,  2.0605966E-01,  6.4535758E+04
    9402, 20073,  5.4997418E-02,  1.7252370E+05
    9403, 20073,  2.3049957E-01,  1.7252370E+05
    9404, 20073,  1.3378128E-01,  1.7252370E+05
    9406, 20026,  4.2684057E-01,  9.6266461E+04
    9407, 20026,  4.0006167E-01,  9.6266461E+04
    9408, 20297,  6.1607051E-01,  2.5100738E+04
    9410, 20137,  1.2881917E-01,  5.3179526E+03
    9411, 20274,  1.5808116E+00,  1.6572717E+04
    9412, 20108,  4.5604774E-01,  7.3752102E+04
    9413, 20273,  6.8315876E-01,  3.3530664E+04
    9414, 20570,  2.4388899E-01,  9.1523117E+04
    9415, 20388,  1.7493479E+00,  2.2789854E+04
    9416, 20570,  4.0553027E-01,  9.1523117E+04
    9417, 20565,  1.1400276E+00,  4.6175254E+04
    9418, 20349,  2.9535642E+00,  7.5678677E+03
    9419, 20551,  2.4028403E-01,  6.7444367E+04
    9420, 20551,  3.3283046E-01,  6.7444367E+04
    9421, 20298,  4.9887294E-01,  6.8544992E+04
    9422, 20226,  4.3228737E-01,  8.0263133E+04
    9423, 20226,  5.6331325E-01,  8.0263133E+04
    9424, 20194,  2.2136453E-01,  9.7184170E+03
    9427, 20200,  3.3674728E-02,  2.4623045E+04
    9432, 20036,  5.7199860E-01,  3.1853764E+04
    9433, 20036,  8.8969268E-02,  3.1853764E+04
    9434, 20513,  1.2010042E-01,  2.1079117E+04
    9435, 20513,  2.2250046E-01,  2.1079117E+04
    9436, 20010,  1.2730238E-01,  8.4603367E+04
    9437, 20010,  4.3982950E-01,  8.4603367E+04
    9439, 20407,  7.8606971E-02,  5.5021766E+04
    9440, 20407,  5.0336879E-01,  5.5021766E+04
    9441, 20407,  3.9803565E-02,  5.5021766E+04
    9455,  7061,  6.4810053E-02,  2.5948648E+05
    9456,  7061,  1.1565129E-01,  2.5948648E+05
    9457,  7061,  1.5288609E-01,  2.5948648E+05
    9458,  7012,  4.0217596E-01,  6.3167941E+04
    9459,  7101,  3.4135109E-01,  1.7242298E+05
    9460,  7101,  2.9315469E-01,  1.7242298E+05
    9461,  7027,  2.5084415E-01,  1.8026644E+05
    9462,  7027,  2.3282069E-01,  1.8026644E+05
    9463,  7044,  5.2416551E-01,  6.0180797E+04
    9464,  7111,  4.1040942E-01,  6.0592215E+04
    9465,  7078,  2.9996297E-01,  1.1527241E+05
    9466,  7078,  3.2200491E-01,  1.1527241E+05
    9467,  7078,  3.0251682E-01,  1.1527241E+05
    9468,  7078,  1.1264154E-01,  1.1527241E+05
    9469,  7038,  6.0138829E-02,  5.6869578E+04
    9470,  7064,  2.6770112E-01,  5.4703715E+04
    9471,  7064,  4.0106629E-03,  5.4703715E+04
    9472,  7052,  4.6999883E-02,  1.8596906E+05
    9473,  7052,  9.1493860E-02,  1.8596906E+05
    9488,  7059,  2.5832094E-02,  6.1001881E+05
    9489,  7114,  8.0771226E-01,  1.7069803E+04
    9727, 12011,  7.6414265E-02,  1.9127188E+05
    9728, 12021,  5.1576279E-02,  2.6122675E+05
    9730, 12021,  7.1851283E-02,  2.6122675E+05
    9731, 12021,  5.1911883E-02,  2.6122675E+05
    9732, 12021,  2.6196441E-02,  2.6122675E+05
    9733, 12001,  7.8690611E-03,  6.7245469E+05
    9734, 12001,  5.2107446E-02,  6.7245469E+05
    9735, 12001,  4.0578444E-02,  6.7245469E+05
    9736, 12001,  6.5235950E-02,  6.7245469E+05
    9737, 12053,  1.4494976E-01,  1.9896052E+05
    9744, 12076,  4.7771490E-01,  3.3519969E+04
    9746, 12041,  1.6967672E-01,  1.1753443E+05
    9754, 20020,  1.0101674E-01,  2.1684951E+04
    9755, 20020,  1.0318786E+00,  2.1684951E+04
    9756, 20020,  2.3641386E+00,  2.1684951E+04
    9757, 20446,  1.0791171E+00,  1.7335641E+04
    9758, 20446,  4.0485542E-02,  1.7335641E+04
    9759, 20269,  9.5559591E-01,  4.9652398E+04
    9760, 20026,  4.6639603E-01,  9.6266461E+04
    9761, 20297,  9.1155428E-01,  2.5100738E+04
    9764, 20274,  4.0980282E-01,  1.6572717E+04
    9767, 20494,  5.8850968E-01,  1.5296084E+04
    9768, 20292,  3.8883129E-01,  3.1708762E+04
    9769, 20023,  1.2387227E+00,  1.5242340E+04
    9770, 20342,  1.8066969E+01,  1.8922693E+03
    9771, 20343,  6.5365324E+00,  5.5125029E+03
    9772, 20550,  1.8531463E+00,  2.6034727E+04
    9773, 20560,  1.7544489E+00,  3.0658010E+04
    9775, 20298,  1.0732444E-01,  6.8544992E+04
    9776, 20506,  3.6219516E+00,  1.1999686E+04
    9777, 20337,  3.7318847E-01,  4.8505582E+04
    9778, 20435,  1.4725696E+00,  2.4650703E+04
    9779, 20200,  8.7375051E-01,  2.4623045E+04
    9780, 20323,  2.5992317E+00,  8.4732461E+03
    9781, 20275,  4.1259283E-01,  3.2678404E+04
    9788, 20198,  1.8694377E-01,  1.5639081E+05
    9789, 20198,  1.2069015E-01,  1.5639081E+05
    9790, 20198,  1.4467630E-01,  1.5639081E+05
    9794, 20407,  2.5274333E-01,  5.5021766E+04
    9805,  7017,  3.4376951E-03,  2.2581692E+05
    9809,  7061,  1.1406831E-01,  2.5948648E+05
    9810,  7061,  2.6691109E-02,  2.5948648E+05
    9811,  7012,  1.8884097E-01,  6.3167941E+04
    9812,  7101,  1.3674803E-01,  1.7242298E+05
    9813,  7101,  1.5330201E-01,  1.7242298E+05
    9815,  7044,  5.1493073E-01,  6.0180797E+04
    9817,  7111,  3.2864489E-02,  6.0592215E+04
    9818,  7023,  4.0199256E-01,  1.0058159E+05
    9819,  7078,  2.6955760E-01,  1.1527241E+05
    9820,  7093,  5.5119127E-01,  2.9308811E+04
    9821,  7064,  2.2479691E-01,  5.4703715E+04
    9822,  7064,  3.7815803E-01,  5.4703715E+04
    9824,  7064,  3.2438481E-01,  5.4703715E+04
    9825,  7004,  6.0772836E-01,  3.7900293E+04
    9826,  7004,  4.3737665E-02,  3.7900293E+04
    9839,  7059,  1.5806481E-02,  6.1001881E+05
    9840,  7059,  3.4085009E-02,  6.1001881E+05
    9841,  7059,  9.7884024E-03,  6.1001881E+05
   10077, 12057,  4.8395522E-02,  5.6966031E+05
   10078, 12014,  7.7030814E-01,  3.2211109E+04
   10079, 12011,  2.2890231E-01,  1.9127188E+05
   10080, 12014,  3.0112630E-01,  3.2211109E+04
   10083, 12021,  9.8236986E-02,  2.6122675E+05
   10086, 12001,  1.8093726E-02,  6.7245469E+05
   10088, 12001,  3.6126234E-02,  6.7245469E+05
   10089, 12001,  1.1820358E-01,  6.7245469E+05
   10090, 12039,  2.7113119E-01,  1.1597619E+05
   10097, 12076,  9.8593980E-03,  3.3519969E+04
   10099, 12041,  1.4999720E-01,  1.1753443E+05
   10100, 12041,  9.3476400E-02,  1.1753443E+05
   10109, 20073,  1.4056839E-01,  1.7252370E+05
   10110, 20446,  1.1339813E+00,  1.7335641E+04
   10111, 20133,  6.6854441E-01,  2.7470182E+04
   10112, 20269,  5.0720370E-01,  4.9652398E+04
   10113, 20445,  6.9404788E+00,  4.3139180E+03
   10115, 20218,  1.5802903E+00,  6.5009927E+03
   10120, 20135,  6.9598556E-01,  5.0867430E+04
   10121, 20135,  9.3833309E-01,  5.0867430E+04
   10122, 20135,  8.3979821E-01,  5.0867430E+04
   10123, 20350,  1.2896471E+01,  4.0671365E+03
   10124, 20553,  1.3944182E+00,  2.8811766E+04
   10125, 20546,  4.5069313E-01,  3.9390359E+04
   10126, 20560,  9.6891451E-01,  3.0658010E+04
   10129, 20506,  1.4320204E+00,  1.1999686E+04
   10130, 20337,  3.0002895E-01,  4.8505582E+04
   10131, 20337,  7.8105819E-01,  4.8505582E+04
   10132, 20003,  9.3397331E-01,  2.3906658E+04
   10133, 20003,  2.4958453E+00,  2.3906658E+04
   10134, 20275,  2.2066772E-01,  3.2678404E+04
   10138, 20207,  6.3294254E-02,  1.4618972E+05
   10142, 20198,  1.3872712E-02,  1.5639081E+05
   10143, 20198,  2.2694755E-01,  1.5639081E+05
   10161,  7061,  1.0137068E-02,  2.5948648E+05
   10162,  7061,  1.0019988E-01,  2.5948648E+05
   10163,  7079,  2.5387332E-01,  5.1600289E+04
   10164,  7012,  1.3747805E-01,  6.3167941E+04
   10165,  7063,  2.7428279E+00,  8.5788467E+03
   10166,  7063,  1.6926638E+00,  8.5788467E+03
   10167,  7085,  8.3754994E-03,  3.2151494E+04
   10168,  7085,  1.0646163E+00,  3.2151494E+04
   10170,  7049,  5.1245338E-01,  4.5117688E+04
   10171,  7056,  7.6373234E+00,  6.0723296E+03
   10172,  7056,  1.6776056E+00,  6.0723296E+03
   10173,  7093,  4.4404954E-01,  2.9308811E+04
   10174,  7064,  2.1882063E-01,  5.4703715E+04
   10175,  7064,  8.7593339E-02,  5.4703715E+04
   10176,  7064,  4.2779940E-01,  5.4703715E+04
   10177,  7059,  4.6660490E-02,  6.1001881E+05
   10178,  7059,  2.5680039E-02,  6.1001881E+05
   10179,  7059,  6.1545544E-04,  6.1001881E+05
   10188,  7059,  7.7286345E-04,  6.1001881E+05
   10189,  7059,  1.2759625E-02,  6.1001881E+05
   10190,  7059,  3.0959846E-02,  6.1001881E+05
   10191,  7059,  6.1840311E-02,  6.1001881E+05
   10192,  7059,  2.4772827E-02,  6.1001881E+05
   10425, 12057,  3.1630974E-02,  5.6966031E+05
   10426, 12057,  3.6500894E-02,  5.6966031E+05
   10427, 12057,  4.5422036E-02,  5.6966031E+05
   10428, 12057,  3.3435494E-02,  5.6966031E+05
   10429, 12057,  3.6288008E-02,  5.6966031E+05
   10430, 12057,  4.4184417E-02,  5.6966031E+05
   10432, 12011,  1.4701876E-01,  1.9127188E+05
   10433, 12011,  1.1114039E-01,  1.9127188E+05
   10434, 12011,  3.2744043E-02,  1.9127188E+05
   10436, 12021,  1.5569902E-02,  2.6122675E+05
   10438, 12021,  3.8972665E-02,  2.6122675E+05
   10439, 12021,  3.2130636E-02,  2.6122675E+05
